"hhid","CEA01","CEA01A","CEA01B","CEA01C","CEA01D"
"d8074f8e01604c6896e6e53d730eac6f",1,0,1,3,4
"d8181d3e4c42463081979f6ea493581c",1,1,1,0,0
"d8181d3e4c42463081979f6ea493581c",2,0,1,0,0
"d82399caba274200a98c02f9b653531b",1,0,2,3,0
"d82399caba274200a98c02f9b653531b",2,0,0,0,0
"d823d26a483f4f20b3621b50a718a287",1,1,1,7,6
"d823d26a483f4f20b3621b50a718a287",2,0,0,1,0
"d8299527d4c84e3d9e5b12814f1ec51c",1,1,1,2,1
"d8299527d4c84e3d9e5b12814f1ec51c",2,0,0,0,2
"d839c9a5032942198fe95b2b90b9cf01",2,0,0,0,0
"d839c9a5032942198fe95b2b90b9cf01",1,2,1,2,2
"d83b8ab8621d408c9690f8b4e925f674",2,0,0,0,0
"d83b8ab8621d408c9690f8b4e925f674",1,1,1,2,1
"d848e75df3dc471da4e5721cee7c1fd8",2,0,0,0,0
"d848e75df3dc471da4e5721cee7c1fd8",1,0,2,1,2
"d85364f667764e2b8cb3582793802ba6",1,3,3,3,2
"d85364f667764e2b8cb3582793802ba6",2,0,0,0,0
"d86d2a43c16b4abeb24f0ad7ef658b8f",2,2,3,0,1
"d86d2a43c16b4abeb24f0ad7ef658b8f",1,1,1,0,3
"d88719baee534a4abf3db5292bf266ac",2,0,0,0,0
"d88719baee534a4abf3db5292bf266ac",1,1,1,2,1
"d88dba25dca0447192adcc15ba4c7c7e",2,0,0,1,1
"d88dba25dca0447192adcc15ba4c7c7e",1,1,2,3,1
"d8cb4c2ca07c4cd68e21ff766ff00712",2,0,0,0,0
"d8cb4c2ca07c4cd68e21ff766ff00712",1,1,1,2,0
"d8dbdd6a08d240e59a1dd515b8e93dea",2,0,0,1,1
"d8dbdd6a08d240e59a1dd515b8e93dea",1,2,2,1,0
"d8dd0902929d40a7b25ac7d7b84051ca",1,0,1,1,0
"d8dd0902929d40a7b25ac7d7b84051ca",2,0,0,0,0
"d8ebd301501f41f89b7530526badcce1",1,2,2,2,5
"d8ebd301501f41f89b7530526badcce1",2,0,0,0,0
"d9067e6a03b94115b31731b2f1931cc4",2,0,0,0,0
"d9067e6a03b94115b31731b2f1931cc4",1,1,2,0,2
"d91b5d479ed546418622bddbe2a3d0ed",2,0,1,0,0
"d91b5d479ed546418622bddbe2a3d0ed",1,1,0,0,0
"d9469290912e462690d556ecb9709fe7",1,1,1,1,2
"d9469290912e462690d556ecb9709fe7",2,0,0,0,0
"d954e17bd5304637aaa3711cb8336fa9",1,2,1,0,0
"d954e17bd5304637aaa3711cb8336fa9",2,0,1,4,1
"d95edd83bd064023b17b79361d8d96dd",2,0,0,0,0
"d95edd83bd064023b17b79361d8d96dd",1,1,0,0,2
"d963b437fb33436d83a9403b8007970f",2,0,0,0,0
"d963b437fb33436d83a9403b8007970f",1,0,1,0,1
"d9923637dc2b44308f1ad14a8686af5d",2,1,1,1,1
"d9923637dc2b44308f1ad14a8686af5d",1,2,1,0,1
"d995e65d44684ff7bd8814c4477b6ebe",2,0,0,0,0
"d995e65d44684ff7bd8814c4477b6ebe",1,1,0,0,0
"d9c62ba2b8b74695857014d131d5f3db",2,,,,
"d9c62ba2b8b74695857014d131d5f3db",1,,,,
"d9d5789f074a4aaf83762bb9fb435575",1,2,2,1,6
"d9d5789f074a4aaf83762bb9fb435575",2,2,0,0,0
"da3802d96286499fb42b7d19293ee688",2,0,0,0,0
"da3802d96286499fb42b7d19293ee688",1,1,1,0,1
"da3c77de7ece491ca79188e62b4e2078",2,0,0,0,0
"da3c77de7ece491ca79188e62b4e2078",1,1,2,0,1
"da52d04f01ac4158ae4cb1ff19c37c5c",2,0,1,0,1
"da52d04f01ac4158ae4cb1ff19c37c5c",1,1,1,1,0
"da59c2b263a7443a8683914355a15bd4",2,0,2,2,2
"da59c2b263a7443a8683914355a15bd4",1,1,1,2,0
"da668db529e34fcc8c00e49d3cbb8732",2,0,0,0,0
"da668db529e34fcc8c00e49d3cbb8732",1,1,1,0,0
"da74ad1d428c451e9333aa3ab678d0a4",1,1,1,1,0
"da74ad1d428c451e9333aa3ab678d0a4",2,0,0,0,0
"da7c1acef7664502951bdca2df27fceb",1,2,1,2,1
"da7c1acef7664502951bdca2df27fceb",2,0,0,0,0
"da8f2cca9b5f4b5eb8712a1e6f16221f",1,2,1,0,2
"da8f2cca9b5f4b5eb8712a1e6f16221f",2,0,0,0,0
"da9d2b5060f746ab91a5c2f80a130918",2,0,1,0,1
"da9d2b5060f746ab91a5c2f80a130918",1,1,1,4,1
"dae0bb69de954b3fb110a651f7a43436",2,0,0,1,0
"dae0bb69de954b3fb110a651f7a43436",1,1,1,2,1
"daf55418aa484a618b1e2a660c3e0a67",2,0,0,0,0
"daf55418aa484a618b1e2a660c3e0a67",1,1,0,0,0
"daff2df9a9b7461bbf8301c0923ef667",2,0,0,0,0
"daff2df9a9b7461bbf8301c0923ef667",1,1,1,1,4
"db1be5b38b354a65920b027e5ea43b71",1,1,1,2,1
"db1be5b38b354a65920b027e5ea43b71",2,3,2,0,0
"db3eff7939cb415299d01db1c37016dd",2,0,0,0,0
"db3eff7939cb415299d01db1c37016dd",1,0,2,1,1
"db3fbea32d7d4f1fa6a2e1ab1ca399a2",1,2,2,4,0
"db3fbea32d7d4f1fa6a2e1ab1ca399a2",2,0,0,0,0
"db47642e44a24224beaced46bb76490b",1,2,2,0,0
"db47642e44a24224beaced46bb76490b",2,1,0,0,0
"db5bc412d6e449a8879c576f069d2728",2,0,1,0,0
"db5bc412d6e449a8879c576f069d2728",1,2,1,2,1
"db5d0ba5c29b4ad0869ddf8e90201d9d",1,0,2,0,2
"db5d0ba5c29b4ad0869ddf8e90201d9d",2,0,0,0,0
"db635523a5904962828e09e34f78976c",1,1,1,0,3
"db635523a5904962828e09e34f78976c",2,1,0,0,0
"dbb3fcac935542bbb05b624c4c5f290f",2,0,0,0,0
"dbb3fcac935542bbb05b624c4c5f290f",1,1,1,2,4
"dbbd7c7dfaae44e99d67443d23adf8a5",1,0,1,0,2
"dbbd7c7dfaae44e99d67443d23adf8a5",2,0,1,0,0
"dbd291f31f9e411eacf395a3744e50db",2,0,0,0,0
"dbd291f31f9e411eacf395a3744e50db",1,0,1,0,0
"dbe0c28d1528449a9858dea474ee5aef",1,1,1,0,1
"dbe0c28d1528449a9858dea474ee5aef",2,0,0,0,0
"dbe940a40a884cbbbfb1a44ada8695ac",1,1,1,2,0
"dbe940a40a884cbbbfb1a44ada8695ac",2,0,0,0,0
"dbf651b041b5406f8df94a53523add5c",1,1,2,2,1
"dbf651b041b5406f8df94a53523add5c",2,2,2,0,0
"dc2986b159b84770a35675db02f139e1",1,1,1,1,1
"dc2986b159b84770a35675db02f139e1",2,0,0,0,0
"dc307491ec2c4ae89f7eac0acec7ec50",1,1,1,0,3
"dc307491ec2c4ae89f7eac0acec7ec50",2,0,0,0,0
"dc323e08e922427885ea975e9bb68cee",1,1,1,1,0
"dc323e08e922427885ea975e9bb68cee",2,0,0,0,1
"dc6b60dc0d9049f98c71adbdef0ea7bb",2,0,0,0,0
"dc6b60dc0d9049f98c71adbdef0ea7bb",1,1,1,1,2
"dc9550e96e4446779a38f05906ea5e11",2,0,0,0,0
"dc9550e96e4446779a38f05906ea5e11",1,1,1,0,0
"dc959d3ade194df79646dea9ff0ede4a",1,0,2,2,2
"dc959d3ade194df79646dea9ff0ede4a",2,0,0,0,0
"dca38505f5094514a5c4151ae7ad462d",2,0,0,1,1
"dca38505f5094514a5c4151ae7ad462d",1,1,2,3,4
"dca9d71d07ac40a6ae7eeec1b9cd08b5",1,0,1,0,0
"dca9d71d07ac40a6ae7eeec1b9cd08b5",2,0,0,0,0
"dcab0e4bf2784240bdff1d0e5b222a99",2,0,0,0,0
"dcab0e4bf2784240bdff1d0e5b222a99",1,1,1,3,0
"dcb504c259974805bec32ad825cbc826",1,0,2,1,2
"dcb504c259974805bec32ad825cbc826",2,1,2,0,0
"dcb53f21e8cc466198e997d2fb5467c7",1,1,1,1,1
"dcb53f21e8cc466198e997d2fb5467c7",2,0,1,0,0
"dcd95ba0e9b64beb88152cb57697b4f2",2,0,0,0,0
"dcd95ba0e9b64beb88152cb57697b4f2",1,1,0,0,0
"dcd9687e1a3e478ea54ffe2ef6907cbb",1,0,1,0,0
"dcd9687e1a3e478ea54ffe2ef6907cbb",2,0,1,0,0
"dce434f8e3f24027b9d4f90e3fd148ec",1,0,2,0,1
"dce434f8e3f24027b9d4f90e3fd148ec",2,0,0,0,0
"dd10ba0dc99341458a25c7b81a5b01ef",2,0,2,0,0
"dd10ba0dc99341458a25c7b81a5b01ef",1,0,1,0,1
"dd206ad22331496e9914bfe69dc07517",1,1,1,1,2
"dd206ad22331496e9914bfe69dc07517",2,0,0,1,3
"dd210f05b7b04d1cbc14aa235d69410f",2,0,0,0,0
"dd210f05b7b04d1cbc14aa235d69410f",1,0,2,1,2
"dd3480cc81654f49a0ce00b49c030744",1,1,1,1,1
"dd3480cc81654f49a0ce00b49c030744",2,0,0,0,0
"dd3b116c028646e08d6053498e7e7adc",1,1,1,2,1
"dd3b116c028646e08d6053498e7e7adc",2,0,0,0,0
"dd40bff42e514379bacfc29d41cead69",1,3,1,1,1
"dd40bff42e514379bacfc29d41cead69",2,0,0,0,0
"dd53075b6ab148ebb04036c88635d714",1,1,1,2,1
"dd53075b6ab148ebb04036c88635d714",2,0,0,0,0
"dd8f707bc0404ad78d72886434c69cd1",1,1,0,0,2
"dd8f707bc0404ad78d72886434c69cd1",2,0,0,0,0
"ddb6d6a53c1f415eb12537da1221e4cb",1,1,1,1,2
"ddb6d6a53c1f415eb12537da1221e4cb",2,1,3,0,1
"ddce84cb5ed84dcc88102b30fea18f47",1,0,1,2,1
"ddce84cb5ed84dcc88102b30fea18f47",2,0,0,0,0
"ddf4f5dafea54f6f8ea064ff80382255",1,2,2,0,4
"ddf4f5dafea54f6f8ea064ff80382255",2,0,0,0,0
"de0edef11c3d43d38f3dd4feba6a9fb1",1,1,1,2,1
"de0edef11c3d43d38f3dd4feba6a9fb1",2,0,0,0,0
"de30713f1fa94a4f8ebea38f1d1ee317",2,0,0,0,0
"de30713f1fa94a4f8ebea38f1d1ee317",1,1,1,0,4
"de33100b792a468b82861672d9340ef3",2,1,0,0,1
"de33100b792a468b82861672d9340ef3",1,1,3,2,1
"de338ded45464f8a966b16b718ccc1a6",1,1,1,2,2
"de338ded45464f8a966b16b718ccc1a6",2,0,0,1,0
"de413dde36c14865962c2c14ececa013",1,1,1,3,1
"de413dde36c14865962c2c14ececa013",2,1,1,0,0
"de4a62cd521a4fe0aebf07c315c77247",2,0,0,0,0
"de4a62cd521a4fe0aebf07c315c77247",1,1,1,1,3
"de5ae2c27aba4940a130e76e7cf0b8e0",2,0,0,0,0
"de5ae2c27aba4940a130e76e7cf0b8e0",1,1,1,0,0
"de5b32d88a9e4e8fb642399220899552",2,0,0,0,0
"de5b32d88a9e4e8fb642399220899552",1,2,2,4,1
"de64d77e46e44616b730990929a0a13f",1,2,3,2,4
"de64d77e46e44616b730990929a0a13f",2,0,0,0,0
"de78b2db48d74e4e887180ea216b5484",2,0,0,0,0
"de78b2db48d74e4e887180ea216b5484",1,2,1,4,0
"deae40113d8940099015ccb745a981dc",2,0,0,0,0
"deae40113d8940099015ccb745a981dc",1,1,1,1,1
"deb474ee4cdd400f9d45fc267f196969",2,0,1,0,0
"deb474ee4cdd400f9d45fc267f196969",1,2,1,3,2
"deba7803811c4dde9db8f82213059a54",2,2,0,0,0
"deba7803811c4dde9db8f82213059a54",1,1,2,2,1
"ded764e83b8a47319d2fa31b93066cba",1,1,0,0,0
"ded764e83b8a47319d2fa31b93066cba",2,0,0,0,0
"dedaf0b9ee24480f84bdcec246a10a23",1,1,1,0,3
"dedaf0b9ee24480f84bdcec246a10a23",2,0,0,0,0
"df0183ce430a4e60ab1c7bb31a445492",1,1,1,3,1
"df0183ce430a4e60ab1c7bb31a445492",2,2,0,0,0
"df0b22f356fa42a0a3acfb7ff92c46f5",1,1,1,2,0
"df0b22f356fa42a0a3acfb7ff92c46f5",2,0,0,0,0
"df0f502196f94b519d8093519a257361",2,0,0,0,0
"df0f502196f94b519d8093519a257361",1,0,1,1,0
"df0ff958ed734a3baeb9c6a6f9750514",1,2,2,1,0
"df0ff958ed734a3baeb9c6a6f9750514",2,0,2,2,1
"df1267c3b0e340e8b42781223a0d7f39",1,1,2,2,2
"df1267c3b0e340e8b42781223a0d7f39",2,0,0,0,0
"df12a5d33da44ea882b18c6806dc5b2c",2,0,1,0,0
"df12a5d33da44ea882b18c6806dc5b2c",1,1,1,1,0
"df1e28369a16419d86e1dcaeb73a1292",2,0,0,0,0
"df1e28369a16419d86e1dcaeb73a1292",1,1,1,1,2
"df1f06cda66b44f38e4c6ba5b626820e",1,0,1,2,1
"df1f06cda66b44f38e4c6ba5b626820e",2,0,0,0,0
"df875f34f4c0463194a727723197829f",2,0,0,0,0
"df875f34f4c0463194a727723197829f",1,1,1,1,1
"dfac01ee641c41d397fec89e8b418362",2,0,0,2,1
"dfac01ee641c41d397fec89e8b418362",1,2,1,2,3
"dfb72584ff1640ff96149dd0a8f2cd48",2,0,1,1,1
"dfb72584ff1640ff96149dd0a8f2cd48",1,0,2,0,0
"dfe74e541ed746b8add1788af91f3ed8",2,3,1,1,0
"dfe74e541ed746b8add1788af91f3ed8",1,1,1,1,1
"dff53ebbe2fd4e7d857dc50551335e45",1,2,1,0,0
"dff53ebbe2fd4e7d857dc50551335e45",2,0,1,2,0
"e040f9b2e31f4e828b46e8f9b5367268",1,1,1,0,6
"e040f9b2e31f4e828b46e8f9b5367268",2,0,0,0,0
"e0529a18fd5a48ee8dbca44714f819e4",2,0,0,0,0
"e0529a18fd5a48ee8dbca44714f819e4",1,0,3,1,1
"e06c8cfb6dc34c35a1f3925c45a6701a",1,1,0,1,0
"e06c8cfb6dc34c35a1f3925c45a6701a",2,0,0,0,0
"e09db7b3f5e244dc9c992509af84b842",1,0,1,2,3
"e09db7b3f5e244dc9c992509af84b842",2,0,0,0,0
"e0a35de7a3ab4506a26d478156e03755",1,1,2,1,1
"e0a35de7a3ab4506a26d478156e03755",2,0,0,1,1
"e0af6581e4804877ac5ba292552a8ac3",2,0,0,0,0
"e0af6581e4804877ac5ba292552a8ac3",1,1,1,2,2
"e0b5fe1eb205460ead057db6f7860994",1,0,1,0,0
"e0b5fe1eb205460ead057db6f7860994",2,0,0,0,0
"e0b7a6329e394fb8a9432b1088ebb369",1,0,1,1,1
"e0b7a6329e394fb8a9432b1088ebb369",2,0,0,2,0
"e0c2784f134e4d5281e6f09a0e3ccd42",2,0,0,0,0
"e0c2784f134e4d5281e6f09a0e3ccd42",1,1,1,0,2
"e0c4f4458c6d45c3b8f5ab2aabbadc85",2,0,0,0,0
"e0c4f4458c6d45c3b8f5ab2aabbadc85",1,4,2,0,1
"e0e5c59882a04abeb550377d95a153ff",1,1,1,1,1
"e0e5c59882a04abeb550377d95a153ff",2,0,0,0,0
"e10fa4e77e8b4e9494057c0ff03d5a4f",2,0,0,0,0
"e10fa4e77e8b4e9494057c0ff03d5a4f",1,2,1,0,2
"e134efcd428440bf9679a2776f189fbf",2,0,0,4,3
"e134efcd428440bf9679a2776f189fbf",1,0,1,0,0
"e13e814ea3044d199c7809229a709a16",1,1,2,1,1
"e13e814ea3044d199c7809229a709a16",2,1,1,0,0
"e152b42c97104718aec92008671c5a49",2,0,0,0,0
"e152b42c97104718aec92008671c5a49",1,1,1,0,0
"e1574e4773b548a090ee537919713b0c",2,0,0,0,0
"e1574e4773b548a090ee537919713b0c",1,1,1,3,1
"e1621d847f2b4c89a3f90a9bd772a15a",2,0,0,0,0
"e1621d847f2b4c89a3f90a9bd772a15a",1,1,1,1,0
"e16430700605483094eb2241798d8b12",2,0,0,0,0
"e16430700605483094eb2241798d8b12",1,1,2,1,2
"e16705f59aef4668ab4b2eba8162f925",2,0,0,1,0
"e16705f59aef4668ab4b2eba8162f925",1,1,1,1,3
"e175581652a54d719eefd6717694abdd",1,1,1,1,0
"e175581652a54d719eefd6717694abdd",2,0,0,0,0
"e17e1ff13292417d90c4f6eafe973599",2,5,3,0,0
"e17e1ff13292417d90c4f6eafe973599",1,0,1,1,1
"e184bc900fb54a7fa6852141914fe848",1,1,1,1,0
"e184bc900fb54a7fa6852141914fe848",2,0,0,0,0
"e18770e2f8654cf492a5078eef55795f",2,0,0,0,0
"e18770e2f8654cf492a5078eef55795f",1,1,1,2,1
"e18e3ded6e684e3b9492a55090893950",2,0,0,0,0
"e18e3ded6e684e3b9492a55090893950",1,1,1,0,3
"e1b4ec4ceb7748b3aaff2448cbaa4006",1,0,1,0,1
"e1b4ec4ceb7748b3aaff2448cbaa4006",2,0,0,0,0
"e1b9ef12df374cc7a3310c77f9b2049d",2,0,0,0,0
"e1b9ef12df374cc7a3310c77f9b2049d",1,1,1,6,1
"e1c2d05aa48f4dda8445d06ec8ef2956",1,1,1,0,0
"e1c2d05aa48f4dda8445d06ec8ef2956",2,0,0,0,0
"e1e4f600d96d467f8131e66be3ef1571",1,0,1,1,2
"e1e4f600d96d467f8131e66be3ef1571",2,0,0,0,0
"e2003f17fe5e4ac49e2c9db3398d75c0",2,0,0,0,0
"e2003f17fe5e4ac49e2c9db3398d75c0",1,1,0,0,0
"e208035794a945d8a742e18aff2925ec",1,0,1,0,1
"e208035794a945d8a742e18aff2925ec",2,0,0,0,0
"e209e9a91faf40ac8d7f623739910f8b",2,0,0,0,0
"e209e9a91faf40ac8d7f623739910f8b",1,1,1,1,2
"e2129f8175624a4cb4b7928b8a3e3048",2,0,0,0,0
"e2129f8175624a4cb4b7928b8a3e3048",1,1,1,3,2
"e23426755e80453e923ddb805290cfa3",2,0,0,0,0
"e23426755e80453e923ddb805290cfa3",1,1,1,2,1
"e2420351245048bf81520b722d7a3194",2,0,0,0,0
"e2420351245048bf81520b722d7a3194",1,1,1,1,0
"e278c7ce0c9e4918b7adf4c6cddb84a6",1,0,1,1,1
"e278c7ce0c9e4918b7adf4c6cddb84a6",2,0,0,0,0
"e28fa276d0bd4fbb9b7057bd52355db6",1,1,1,1,0
"e28fa276d0bd4fbb9b7057bd52355db6",2,0,0,0,0
"e29bc76e2e4646568e2efe6af67f89b4",1,1,2,0,1
"e29bc76e2e4646568e2efe6af67f89b4",2,1,1,0,0
"e2d990414c764b6586b2955fda395718",1,1,0,0,0
"e2d990414c764b6586b2955fda395718",2,1,0,0,0
"e2ebc60d668649ce8d7226aac83b180e",2,0,0,0,0
"e2ebc60d668649ce8d7226aac83b180e",1,1,1,2,0
"e323cd349ba64903ac2ae2e9974faf40",2,0,0,0,0
"e323cd349ba64903ac2ae2e9974faf40",1,1,0,0,0
"e33a0702257c400f8f2f669ce637e15d",1,1,1,1,2
"e33a0702257c400f8f2f669ce637e15d",2,0,0,0,0
"e33b089d785d45cb89f2f599ec2c8014",2,0,0,0,0
"e33b089d785d45cb89f2f599ec2c8014",1,1,1,1,0
"e35912d0f2b044809b9cb69683b13745",1,0,2,0,0
"e35912d0f2b044809b9cb69683b13745",2,1,4,0,0
"e35b0fbe3fb64f5b97cc925839a08974",2,1,0,0,0
"e35b0fbe3fb64f5b97cc925839a08974",1,1,1,2,4
"e35e43cf097941289b9865c11735dc4e",2,1,1,2,0
"e35e43cf097941289b9865c11735dc4e",1,1,1,3,4
"e3757ed781814ce09945f0a8355b67ee",2,2,0,2,0
"e3757ed781814ce09945f0a8355b67ee",1,1,1,2,1
"e37faa53be254b9c95c5c35d2d3ba325",2,0,1,0,0
"e37faa53be254b9c95c5c35d2d3ba325",1,1,1,0,2
"e3809d1ac1b34644a9ea3dac0c8c0e70",2,0,0,0,0
"e3809d1ac1b34644a9ea3dac0c8c0e70",1,0,1,0,1
"e38c6169570d41019dd68ea2cdbe44f7",1,1,2,2,2
"e38c6169570d41019dd68ea2cdbe44f7",2,0,0,1,0
"e3a9d55a6dbf48179d42053358378fac",2,0,0,0,0
"e3a9d55a6dbf48179d42053358378fac",1,2,1,0,4
"e3b646abf0044eb980d758848ccc84cd",1,0,1,1,0
"e3b646abf0044eb980d758848ccc84cd",2,0,0,0,0
"e3bd2174ea6242dfbb49ccc17ade5236",2,0,0,0,0
"e3bd2174ea6242dfbb49ccc17ade5236",1,2,1,0,0
"e3befb8283e044ad9d495bd952f9e57a",1,1,2,2,2
"e3befb8283e044ad9d495bd952f9e57a",2,0,0,0,0
"e423b8514f984fb19a048369b9982434",2,0,0,0,0
"e423b8514f984fb19a048369b9982434",1,1,2,1,2
"e450e31f8aaa47a59f20bb2a1e9db4b0",2,0,0,0,0
"e450e31f8aaa47a59f20bb2a1e9db4b0",1,1,1,1,0
"e453852a3edd4d9eb7cf8d3b97e43221",1,1,1,1,1
"e453852a3edd4d9eb7cf8d3b97e43221",2,0,0,0,0
"e470446a263b4aa28d3c995cc3a1892b",1,1,2,0,0
"e470446a263b4aa28d3c995cc3a1892b",2,0,0,0,0
"e47530fc60c44df5b1b19f639cb7611a",2,,,,
"e47530fc60c44df5b1b19f639cb7611a",1,,,,
"e48422ac358e481db4fda7af93c33cfe",2,0,0,0,0
"e48422ac358e481db4fda7af93c33cfe",1,1,2,4,2
"e48b3b22401f472d8522629f03471d18",1,0,1,0,0
"e48b3b22401f472d8522629f03471d18",2,0,0,0,0
"e493ef6d407d428e8d1b4dc2f7b005c0",2,0,0,0,0
"e493ef6d407d428e8d1b4dc2f7b005c0",1,2,2,3,1
"e4985f432e97443592da086e748b9032",1,2,1,0,1
"e4985f432e97443592da086e748b9032",2,0,0,2,2
"e4a757a91e4648b1b029ecf7dd3a8380",2,0,0,0,0
"e4a757a91e4648b1b029ecf7dd3a8380",1,0,2,2,2
"e4a97100decd438fa3323b689b0ed4c1",1,1,0,0,0
"e4a97100decd438fa3323b689b0ed4c1",2,0,0,0,0
"e4dc7edd09ac4af98798727b7f4596f6",1,1,2,1,5
"e4dc7edd09ac4af98798727b7f4596f6",2,0,0,0,0
"e4ea7e6b01d9417dbd7b0b6a83ddea88",1,2,2,1,0
"e4ea7e6b01d9417dbd7b0b6a83ddea88",2,0,0,0,0
"e4f39acd480c4e609c102b49c2fdbd66",2,0,0,0,0
"e4f39acd480c4e609c102b49c2fdbd66",1,1,3,0,2
"e50573f1edb4494a839b69eb35cb6582",2,0,0,0,0
"e50573f1edb4494a839b69eb35cb6582",1,0,2,0,1
"e51b48f20cbe4a4cbaec7455e00bb889",2,0,0,0,0
"e51b48f20cbe4a4cbaec7455e00bb889",1,0,1,2,1
"e53e84a2f6dd4067b8d5d095edbb46bf",1,1,0,0,0
"e53e84a2f6dd4067b8d5d095edbb46bf",2,0,2,1,0
"e5690079cb054e8283287c7ffedaee4e",2,0,0,0,0
"e5690079cb054e8283287c7ffedaee4e",1,2,1,1,0
"e5779bb1ff5847c894b156388dd2c2ce",2,1,0,0,0
"e5779bb1ff5847c894b156388dd2c2ce",1,1,0,0,0
"e581fc059ecd49cdb939876a3ce4c8c8",1,1,2,0,1
"e581fc059ecd49cdb939876a3ce4c8c8",2,0,0,0,0
"e584f4d86bb24307b3908b7c23128dc6",1,1,0,0,0
"e584f4d86bb24307b3908b7c23128dc6",2,0,1,0,0
"e5a999aba16d499292df3e91f4a0357a",1,3,2,2,1
"e5a999aba16d499292df3e91f4a0357a",2,0,0,0,0
"e5ed530dd88641a1a20c7bd15da7a472",2,0,0,0,0
"e5ed530dd88641a1a20c7bd15da7a472",1,1,1,3,1
"e5fae4821c524e4c8cc016dbc419726c",1,1,1,4,1
"e5fae4821c524e4c8cc016dbc419726c",2,0,1,0,2
"e5fbbe096194464e9101b737007f5c06",2,0,0,0,0
"e5fbbe096194464e9101b737007f5c06",1,3,2,5,4
"e612b42437064ab390194b18cd3be965",2,0,0,0,0
"e612b42437064ab390194b18cd3be965",1,0,1,2,1
"e65772b68645431e84b79eb1c8a40696",1,1,1,0,0
"e65772b68645431e84b79eb1c8a40696",2,3,2,0,0
"e6674c2e34da46b6b1dd44e20a28a224",2,0,0,0,0
"e6674c2e34da46b6b1dd44e20a28a224",1,0,1,0,0
"e66f16eee8fc48bbb1b40d3d336dbead",1,1,1,0,1
"e66f16eee8fc48bbb1b40d3d336dbead",2,0,0,2,0
"e67c4afb41e34c399d4b8c191fd1eeb8",2,0,0,0,0
"e67c4afb41e34c399d4b8c191fd1eeb8",1,1,1,2,1
"e68fe982eac94d57b425805102b5849a",1,1,1,0,3
"e68fe982eac94d57b425805102b5849a",2,0,0,0,1
"e691f36dcace4f579fdbf7280d027b8d",1,0,1,2,1
"e691f36dcace4f579fdbf7280d027b8d",2,0,0,0,0
"e6928ef536a441dc9f7f55b86148c05c",2,0,0,0,1
"e6928ef536a441dc9f7f55b86148c05c",1,3,1,1,0
"e6a9bab17f8849be80d75e279c53c64e",1,1,1,0,0
"e6a9bab17f8849be80d75e279c53c64e",2,2,0,0,1
"e6c191f97d6c42f5a9c52d38b245baf9",2,0,0,0,0
"e6c191f97d6c42f5a9c52d38b245baf9",1,0,1,2,0
"e6d55ab30f88499eaa7b960451312958",2,0,0,0,0
"e6d55ab30f88499eaa7b960451312958",1,1,0,0,0
"e6e832392045456f831adebac8130bdb",2,0,0,0,0
"e6e832392045456f831adebac8130bdb",1,1,1,1,2
"e6f5f5169bc34309a364f6d1ec5885f1",1,1,2,0,0
"e6f5f5169bc34309a364f6d1ec5885f1",2,0,0,0,0
"e7032cc83bf04c508071542253a71c95",2,0,0,0,0
"e7032cc83bf04c508071542253a71c95",1,2,2,1,3
"e7139c389a944e0392b55ee964d3a56a",2,0,0,0,0
"e7139c389a944e0392b55ee964d3a56a",1,1,2,2,1
"e71a3dc6e5cb473ab53e52b73b10ba4d",1,1,1,1,5
"e71a3dc6e5cb473ab53e52b73b10ba4d",2,0,0,0,0
"e7344e1f84914899a0de39afee9bd452",2,1,0,0,0
"e7344e1f84914899a0de39afee9bd452",1,1,1,2,3
"e736bcb6cbfb4c64b6b9f29f9010ba6a",2,0,0,0,1
"e736bcb6cbfb4c64b6b9f29f9010ba6a",1,2,1,0,0
"e73e28f51ff4492f84d3b9da6cc8ad69",2,0,0,0,0
"e73e28f51ff4492f84d3b9da6cc8ad69",1,2,0,0,0
"e756f8884324418f875b4d6fa15fb6f5",1,2,1,3,1
"e756f8884324418f875b4d6fa15fb6f5",2,0,0,0,0
"e760698f8dba4e6199907cc2532107f2",2,0,0,0,0
"e760698f8dba4e6199907cc2532107f2",1,1,1,2,1
"e7736d681f304a2e8a352dd2bd571227",2,0,0,0,0
"e7736d681f304a2e8a352dd2bd571227",1,0,1,0,1
"e7a027ff891343eb9f96d1b79fc1d497",2,0,0,0,0
"e7a027ff891343eb9f96d1b79fc1d497",1,1,2,0,0
"e7b2a8826af4454b8ce0f34b0af210b6",1,0,1,0,2
"e7b2a8826af4454b8ce0f34b0af210b6",2,0,0,0,0
"e7d658b85bbd4e5b885fbc0104240253",2,0,0,0,0
"e7d658b85bbd4e5b885fbc0104240253",1,1,1,1,1
"e7d77ca7f81a484b91e61dc6a76f941b",1,1,1,1,3
"e7d77ca7f81a484b91e61dc6a76f941b",2,1,2,0,0
"e7dbc267231649b099209104332b687e",2,0,0,0,0
"e7dbc267231649b099209104332b687e",1,1,0,2,2
"e8030f91ebcd45eb9f4069e5c5d83fcb",2,0,0,0,0
"e8030f91ebcd45eb9f4069e5c5d83fcb",1,1,1,0,0
"e81dd4fafebd4642b9f785a854f97eda",1,1,1,1,1
"e81dd4fafebd4642b9f785a854f97eda",2,0,0,0,0
"e865dcc805124dffb79ffd356d8b2b0d",1,1,0,0,0
"e865dcc805124dffb79ffd356d8b2b0d",2,0,0,0,0
"e8a411bfd7c2447786c98774ee1141e9",2,0,0,0,0
